['(43,61)', '(1504,61)', '(1504,2055)', '(43,2055)']
['(45,662)', '(145,662)', '(145,681)', '(45,681)']
['(149,662)', '(219,662)', '(219,681)', '(149,681)']
['(225,662)', '(259,662)', '(259,681)', '(225,681)']
['(265,662)', '(354,662)', '(354,681)', '(265,681)']
['(361,662)', '(436,662)', '(436,681)', '(361,681)']
['(440,662)', '(471,662)', '(471,681)', '(440,681)']
['(45,691)', '(144,691)', '(144,711)', '(45,711)']
['(150,691)', '(209,691)', '(209,711)', '(150,711)']
['(207,691)', '(212,691)', '(212,711)', '(207,711)']
['(217,691)', '(258,691)', '(258,711)', '(217,711)']
['(258,691)', '(264,691)', '(264,711)', '(258,711)']
['(270,691)', '(308,691)', '(308,711)', '(270,711)']
['(316,691)', '(366,691)', '(366,711)', '(316,711)']
['(371,691)', '(402,691)', '(402,711)', '(371,711)']
['(406,691)', '(508,691)', '(508,711)', '(406,711)']
['(45,721)', '(103,721)', '(103,740)', '(45,740)']
['(109,721)', '(125,721)', '(125,740)', '(109,740)']
['(132,721)', '(217,721)', '(217,740)', '(132,740)']
['(221,721)', '(241,721)', '(241,740)', '(221,740)']
['(247,721)', '(325,721)', '(325,740)', '(247,740)']
['(330,721)', '(347,721)', '(347,740)', '(330,740)']
['(353,721)', '(441,721)', '(441,740)', '(353,740)']
['(444,721)', '(479,721)', '(479,740)', '(444,740)']
['(45,751)', '(126,750)', '(126,767)', '(45,768)']
['(127,751)', '(131,751)', '(131,767)', '(127,767)']
['(45,822)', '(117,822)', '(117,844)', '(45,844)']
['(126,822)', '(148,822)', '(148,844)', '(126,844)']
['(157,822)', '(210,822)', '(210,844)', '(157,844)']
['(220,822)', '(313,822)', '(313,844)', '(220,844)']
['(44,858)', '(73,858)', '(73,877)', '(44,877)']
['(77,858)', '(124,858)', '(124,877)', '(77,877)']
['(130,858)', '(221,858)', '(221,877)', '(130,877)']
['(227,858)', '(263,858)', '(263,877)', '(227,877)']
['(271,858)', '(349,858)', '(349,877)', '(271,877)']
['(351,858)', '(435,858)', '(435,877)', '(351,877)']
['(440,858)', '(475,858)', '(475,877)', '(440,877)']
['(45,888)', '(74,888)', '(74,907)', '(45,907)']
['(80,888)', '(130,888)', '(130,907)', '(80,907)']
['(137,888)', '(152,888)', '(152,907)', '(137,907)']
['(160,888)', '(195,888)', '(195,907)', '(160,907)']
['(202,888)', '(266,888)', '(266,907)', '(202,907)']
['(267,888)', '(274,888)', '(274,907)', '(267,907)']
['(278,888)', '(312,888)', '(312,907)', '(278,907)']
['(318,888)', '(357,888)', '(357,907)', '(318,907)']
['(361,888)', '(403,888)', '(403,907)', '(361,907)']
['(407,888)', '(459,888)', '(459,907)', '(407,907)']
['(45,918)', '(53,918)', '(53,937)', '(45,937)']
['(52,918)', '(84,918)', '(84,937)', '(52,937)']
['(83,918)', '(90,918)', '(90,937)', '(83,937)']
['(96,918)', '(137,918)', '(137,937)', '(96,937)']
['(144,918)', '(229,918)', '(229,937)', '(144,937)']
['(234,918)', '(276,918)', '(276,937)', '(234,937)']
['(282,918)', '(313,918)', '(313,937)', '(282,937)']
['(319,918)', '(343,918)', '(343,937)', '(319,937)']
['(349,918)', '(392,918)', '(392,937)', '(349,937)']
['(398,918)', '(418,918)', '(418,937)', '(398,937)']
['(424,918)', '(481,918)', '(481,937)', '(424,937)']
['(44,947)', '(93,947)', '(93,968)', '(44,968)']
['(97,947)', '(119,947)', '(119,967)', '(97,967)']
['(124,947)', '(134,947)', '(134,967)', '(124,967)']
['(139,947)', '(230,947)', '(230,967)', '(139,967)']
['(236,946)', '(312,946)', '(312,967)', '(236,967)']
['(313,946)', '(319,946)', '(319,966)', '(313,966)']
['(324,946)', '(359,946)', '(359,966)', '(324,966)']
['(364,946)', '(395,946)', '(395,966)', '(364,966)']
['(399,946)', '(429,946)', '(429,966)', '(399,966)']
['(432,945)', '(502,945)', '(502,966)', '(432,966)']
['(45,977)', '(76,977)', '(76,996)', '(45,996)']
['(82,977)', '(107,977)', '(107,996)', '(82,996)']
['(112,977)', '(156,977)', '(156,996)', '(112,996)']
['(161,977)', '(182,977)', '(182,996)', '(161,996)']
['(187,977)', '(244,977)', '(244,996)', '(187,996)']
['(251,977)', '(287,977)', '(287,997)', '(251,997)']
['(293,978)', '(369,978)', '(369,997)', '(293,997)']
['(375,978)', '(458,978)', '(458,997)', '(375,997)']
['(463,978)', '(484,978)', '(484,997)', '(463,997)']
['(45,1008)', '(92,1008)', '(92,1027)', '(45,1027)']
['(95,1008)', '(145,1008)', '(145,1027)', '(95,1027)']
['(150,1008)', '(166,1008)', '(166,1027)', '(150,1027)']
['(172,1008)', '(257,1008)', '(257,1027)', '(172,1027)']
['(263,1008)', '(328,1008)', '(328,1027)', '(263,1027)']
['(328,1008)', '(335,1008)', '(335,1027)', '(328,1027)']
['(339,1008)', '(366,1008)', '(366,1027)', '(339,1027)']
['(370,1008)', '(462,1008)', '(462,1027)', '(370,1027)']
['(466,1008)', '(504,1008)', '(504,1027)', '(466,1027)']
['(45,1039)', '(146,1039)', '(146,1058)', '(45,1058)']
['(152,1039)', '(167,1039)', '(167,1058)', '(152,1058)']
['(172,1039)', '(266,1039)', '(266,1058)', '(172,1058)']
['(270,1039)', '(347,1039)', '(347,1058)', '(270,1058)']
['(352,1039)', '(366,1039)', '(366,1058)', '(352,1058)']
['(371,1039)', '(404,1039)', '(404,1058)', '(371,1058)']
['(407,1039)', '(479,1039)', '(479,1058)', '(407,1058)']
['(45,1068)', '(90,1068)', '(90,1085)', '(45,1085)']
['(95,1068)', '(177,1068)', '(177,1085)', '(95,1085)']
['(182,1068)', '(198,1068)', '(198,1085)', '(182,1085)']
['(200,1068)', '(205,1068)', '(205,1085)', '(200,1085)']
['(50,1150)', '(81,1150)', '(81,1180)', '(50,1180)']
['(107,1144)', '(141,1144)', '(141,1167)', '(107,1167)']
['(147,1144)', '(239,1143)', '(239,1165)', '(147,1166)']
['(245,1143)', '(265,1143)', '(265,1165)', '(245,1165)']
['(270,1142)', '(353,1141)', '(353,1164)', '(270,1165)']
['(359,1141)', '(447,1140)', '(447,1163)', '(359,1164)']
['(454,1141)', '(477,1141)', '(477,1163)', '(454,1163)']
['(107,1174)', '(137,1174)', '(137,1195)', '(107,1195)']
['(143,1174)', '(197,1174)', '(197,1194)', '(143,1194)']
['(203,1174)', '(272,1174)', '(272,1194)', '(203,1194)']
['(278,1174)', '(293,1174)', '(293,1194)', '(278,1194)']
['(300,1174)', '(332,1174)', '(332,1194)', '(300,1194)']
['(336,1173)', '(452,1173)', '(452,1194)', '(336,1194)']
['(45,1204)', '(90,1204)', '(90,1222)', '(45,1222)']
['(95,1204)', '(141,1204)', '(141,1222)', '(95,1222)']
['(147,1204)', '(255,1204)', '(255,1222)', '(147,1222)']
['(261,1204)', '(281,1204)', '(281,1222)', '(261,1222)']
['(286,1205)', '(310,1205)', '(310,1223)', '(286,1223)']
['(315,1204)', '(472,1205)', '(472,1224)', '(315,1223)']
['(45,1235)', '(153,1235)', '(153,1254)', '(45,1254)']
['(159,1235)', '(193,1235)', '(193,1254)', '(159,1254)']
['(193,1235)', '(204,1235)', '(204,1254)', '(193,1254)']
['(202,1235)', '(222,1235)', '(222,1254)', '(202,1254)']
['(227,1235)', '(307,1235)', '(307,1254)', '(227,1254)']
['(308,1235)', '(316,1235)', '(316,1254)', '(308,1254)']
['(316,1235)', '(395,1235)', '(395,1254)', '(316,1254)']
['(399,1235)', '(458,1235)', '(458,1254)', '(399,1254)']
['(461,1235)', '(485,1235)', '(485,1254)', '(461,1254)']
['(46,1264)', '(130,1264)', '(130,1285)', '(46,1285)']
['(135,1264)', '(175,1264)', '(175,1284)', '(135,1284)']
['(181,1264)', '(293,1264)', '(293,1284)', '(181,1284)']
['(300,1263)', '(343,1263)', '(343,1284)', '(300,1284)']
['(340,1263)', '(346,1263)', '(346,1283)', '(340,1283)']
['(351,1263)', '(386,1263)', '(386,1283)', '(351,1283)']
['(393,1263)', '(476,1263)', '(476,1283)', '(393,1283)']
['(481,1263)', '(502,1263)', '(502,1283)', '(481,1283)']
['(44,1295)', '(76,1295)', '(76,1314)', '(44,1314)']
['(81,1295)', '(135,1295)', '(135,1314)', '(81,1314)']
['(141,1295)', '(210,1295)', '(210,1314)', '(141,1314)']
['(216,1295)', '(259,1295)', '(259,1314)', '(216,1314)']
['(266,1295)', '(297,1295)', '(297,1314)', '(266,1314)']
['(303,1295)', '(395,1295)', '(395,1314)', '(303,1314)']
['(399,1295)', '(507,1295)', '(507,1314)', '(399,1314)']
['(44,1325)', '(86,1325)', '(86,1346)', '(44,1346)']
['(90,1325)', '(126,1325)', '(126,1345)', '(90,1345)']
['(129,1325)', '(201,1325)', '(201,1345)', '(129,1345)']
['(206,1324)', '(284,1324)', '(284,1345)', '(206,1345)']
['(288,1324)', '(392,1323)', '(392,1344)', '(288,1345)']
['(397,1324)', '(418,1324)', '(418,1344)', '(397,1344)']
['(45,1356)', '(126,1356)', '(126,1371)', '(45,1371)']
['(129,1356)', '(133,1356)', '(133,1371)', '(129,1371)']
['(45,1431)', '(146,1432)', '(146,1454)', '(45,1453)']
['(153,1432)', '(218,1432)', '(218,1454)', '(153,1454)']
['(46,1473)', '(129,1473)', '(129,1492)', '(46,1492)']
['(134,1473)', '(176,1473)', '(176,1492)', '(134,1492)']
['(181,1473)', '(272,1473)', '(272,1492)', '(181,1492)']
['(278,1473)', '(349,1473)', '(349,1492)', '(278,1492)']
['(353,1473)', '(488,1473)', '(488,1492)', '(353,1492)']
['(488,1473)', '(493,1473)', '(493,1492)', '(488,1492)']
['(45,1503)', '(114,1503)', '(114,1521)', '(45,1521)']
['(113,1503)', '(119,1503)', '(119,1521)', '(113,1521)']
['(124,1503)', '(232,1503)', '(232,1521)', '(124,1521)']
['(232,1503)', '(238,1503)', '(238,1521)', '(232,1521)']
['(243,1503)', '(278,1503)', '(278,1521)', '(243,1521)']
['(283,1503)', '(389,1503)', '(389,1521)', '(283,1521)']
['(394,1503)', '(419,1503)', '(419,1521)', '(394,1521)']
['(422,1503)', '(481,1503)', '(481,1521)', '(422,1521)']
['(45,1532)', '(75,1532)', '(75,1550)', '(45,1550)']
['(80,1532)', '(117,1532)', '(117,1549)', '(80,1549)']
['(122,1532)', '(156,1532)', '(156,1549)', '(122,1549)']
['(163,1532)', '(230,1532)', '(230,1549)', '(163,1549)']
['(235,1532)', '(255,1532)', '(255,1549)', '(235,1549)']
['(261,1531)', '(357,1531)', '(357,1549)', '(261,1549)']
['(363,1531)', '(438,1531)', '(438,1548)', '(363,1548)']
['(45,1563)', '(117,1562)', '(117,1583)', '(45,1584)']
['(123,1562)', '(201,1561)', '(201,1582)', '(123,1583)']
['(206,1562)', '(253,1562)', '(253,1582)', '(206,1582)']
['(253,1562)', '(258,1562)', '(258,1582)', '(253,1582)']
['(265,1562)', '(280,1562)', '(280,1582)', '(265,1582)']
['(282,1561)', '(316,1561)', '(316,1582)', '(282,1582)']
['(321,1561)', '(367,1561)', '(367,1581)', '(321,1581)']
['(371,1560)', '(431,1560)', '(431,1581)', '(371,1581)']
['(45,1593)', '(66,1593)', '(66,1612)', '(45,1612)']
['(70,1593)', '(139,1593)', '(139,1612)', '(70,1612)']
['(144,1593)', '(222,1593)', '(222,1612)', '(144,1612)']
['(226,1593)', '(274,1593)', '(274,1612)', '(226,1612)']
['(278,1593)', '(307,1593)', '(307,1612)', '(278,1612)']
['(310,1593)', '(354,1593)', '(354,1612)', '(310,1612)']
['(358,1593)', '(429,1593)', '(429,1612)', '(358,1612)']
['(45,1622)', '(120,1622)', '(120,1642)', '(45,1642)']
['(120,1622)', '(128,1622)', '(128,1642)', '(120,1642)']
['(130,1622)', '(165,1622)', '(165,1642)', '(130,1642)']
['(171,1622)', '(211,1622)', '(211,1642)', '(171,1642)']
['(215,1622)', '(257,1622)', '(257,1642)', '(215,1642)']
['(262,1622)', '(284,1622)', '(284,1642)', '(262,1642)']
['(288,1622)', '(338,1622)', '(338,1642)', '(288,1642)']
['(343,1622)', '(459,1622)', '(459,1642)', '(343,1642)']
['(462,1622)', '(483,1622)', '(483,1642)', '(462,1642)']
['(45,1648)', '(107,1649)', '(107,1670)', '(45,1669)']
['(112,1649)', '(215,1650)', '(215,1671)', '(112,1670)']
['(220,1650)', '(264,1650)', '(264,1670)', '(220,1670)']
['(270,1651)', '(301,1651)', '(301,1671)', '(270,1671)']
['(307,1651)', '(384,1652)', '(384,1672)', '(307,1671)']
['(387,1651)', '(462,1652)', '(462,1673)', '(387,1672)']
['(460,1652)', '(466,1652)', '(466,1672)', '(460,1672)']
['(45,1682)', '(125,1682)', '(125,1699)', '(45,1699)']
['(130,1682)', '(189,1682)', '(189,1699)', '(130,1699)']
['(195,1682)', '(272,1682)', '(272,1699)', '(195,1699)']
['(277,1682)', '(325,1682)', '(325,1699)', '(277,1699)']
['(330,1682)', '(359,1682)', '(359,1699)', '(330,1699)']
['(364,1682)', '(451,1682)', '(451,1699)', '(364,1699)']
['(455,1682)', '(483,1682)', '(483,1699)', '(455,1699)']
['(45,1713)', '(56,1713)', '(56,1730)', '(45,1730)']
['(61,1713)', '(127,1713)', '(127,1730)', '(61,1730)']
['(132,1713)', '(236,1713)', '(236,1730)', '(132,1730)']
['(237,1713)', '(242,1713)', '(242,1730)', '(237,1730)']
['(248,1713)', '(332,1713)', '(332,1730)', '(248,1730)']
['(337,1713)', '(378,1713)', '(378,1730)', '(337,1730)']
['(384,1713)', '(474,1713)', '(474,1730)', '(384,1730)']
['(45,1743)', '(77,1743)', '(77,1761)', '(45,1761)']
['(81,1743)', '(217,1742)', '(217,1760)', '(81,1761)']
['(216,1743)', '(221,1743)', '(221,1760)', '(216,1760)']
['(227,1742)', '(394,1741)', '(394,1759)', '(227,1760)']
['(395,1742)', '(400,1742)', '(400,1759)', '(395,1759)']
['(406,1742)', '(473,1742)', '(473,1759)', '(406,1759)']
['(45,1772)', '(170,1771)', '(170,1791)', '(45,1792)']
['(171,1772)', '(176,1772)', '(176,1791)', '(171,1791)']
['(181,1771)', '(216,1771)', '(216,1791)', '(181,1791)']
['(215,1771)', '(226,1771)', '(226,1790)', '(215,1790)']
['(223,1771)', '(243,1771)', '(243,1790)', '(223,1790)']
['(248,1771)', '(330,1770)', '(330,1789)', '(248,1790)']
['(335,1770)', '(451,1769)', '(451,1789)', '(335,1790)']
['(45,1803)', '(127,1802)', '(127,1824)', '(45,1825)']
['(133,1802)', '(161,1802)', '(161,1824)', '(133,1824)']
['(164,1802)', '(196,1802)', '(196,1823)', '(164,1823)']
['(201,1801)', '(255,1800)', '(255,1822)', '(201,1823)']
['(260,1801)', '(293,1801)', '(293,1822)', '(260,1822)']
['(300,1800)', '(369,1799)', '(369,1821)', '(300,1822)']
['(375,1800)', '(398,1800)', '(398,1821)', '(375,1821)']
['(399,1799)', '(487,1798)', '(487,1820)', '(399,1821)']
['(486,1799)', '(491,1799)', '(491,1820)', '(486,1820)']
['(44,1832)', '(163,1831)', '(163,1851)', '(44,1852)']
['(167,1832)', '(188,1832)', '(188,1851)', '(167,1851)']
['(193,1831)', '(270,1831)', '(270,1851)', '(193,1851)']
['(275,1831)', '(322,1831)', '(322,1850)', '(275,1850)']
['(328,1831)', '(368,1831)', '(368,1850)', '(328,1850)']
['(373,1831)', '(395,1831)', '(395,1850)', '(373,1850)']
['(400,1831)', '(478,1831)', '(478,1850)', '(400,1850)']
['(44,1863)', '(73,1863)', '(73,1885)', '(44,1885)']
['(76,1863)', '(120,1863)', '(120,1884)', '(76,1884)']
['(124,1862)', '(193,1861)', '(193,1883)', '(124,1884)']
['(197,1861)', '(301,1860)', '(301,1882)', '(197,1883)']
['(306,1861)', '(326,1861)', '(326,1882)', '(306,1882)']
['(332,1860)', '(407,1859)', '(407,1881)', '(332,1882)']
['(407,1860)', '(414,1860)', '(414,1881)', '(407,1881)']
['(416,1859)', '(453,1859)', '(453,1881)', '(416,1881)']
['(45,1892)', '(186,1891)', '(186,1911)', '(45,1912)']
['(189,1891)', '(274,1890)', '(274,1910)', '(189,1911)']
['(278,1891)', '(292,1891)', '(292,1910)', '(278,1910)']
['(297,1891)', '(379,1891)', '(379,1910)', '(297,1910)']
['(379,1890)', '(385,1890)', '(385,1909)', '(379,1909)']
['(390,1890)', '(478,1889)', '(478,1908)', '(390,1909)']
['(44,1922)', '(142,1921)', '(142,1939)', '(44,1940)']
['(147,1922)', '(176,1922)', '(176,1939)', '(147,1939)']
['(182,1921)', '(214,1921)', '(214,1939)', '(182,1939)']
['(218,1921)', '(298,1920)', '(298,1937)', '(218,1938)']
['(304,1921)', '(320,1921)', '(320,1938)', '(304,1938)']
['(325,1921)', '(357,1921)', '(357,1938)', '(325,1938)']
['(362,1920)', '(439,1920)', '(439,1937)', '(362,1937)']
['(444,1920)', '(492,1920)', '(492,1937)', '(444,1937)']
['(492,1920)', '(497,1920)', '(497,1937)', '(492,1937)']
['(46,1952)', '(125,1952)', '(125,1969)', '(46,1969)']
['(130,1952)', '(179,1952)', '(179,1969)', '(130,1969)']
['(183,1952)', '(207,1952)', '(207,1969)', '(183,1969)']
['(213,1952)', '(245,1952)', '(245,1969)', '(213,1969)']
['(250,1952)', '(318,1952)', '(318,1969)', '(250,1969)']
['(322,1952)', '(371,1952)', '(371,1969)', '(322,1969)']
['(375,1952)', '(406,1952)', '(406,1969)', '(375,1969)']
['(407,1952)', '(413,1952)', '(413,1969)', '(407,1969)']
['(545,316)', '(614,316)', '(614,337)', '(545,337)']
['(619,316)', '(685,316)', '(685,337)', '(619,337)']
['(545,356)', '(599,356)', '(599,374)', '(545,374)']
['(603,356)', '(653,356)', '(653,374)', '(603,374)']
['(657,356)', '(688,356)', '(688,374)', '(657,374)']
['(692,356)', '(748,356)', '(748,374)', '(692,374)']
['(752,356)', '(799,356)', '(799,374)', '(752,374)']
['(805,356)', '(815,356)', '(815,374)', '(805,374)']
['(821,357)', '(952,357)', '(952,375)', '(821,375)']
['(544,387)', '(620,387)', '(620,407)', '(544,407)']
['(623,387)', '(645,387)', '(645,407)', '(623,407)']
['(648,387)', '(699,387)', '(699,407)', '(648,407)']
['(699,387)', '(707,387)', '(707,407)', '(699,407)']
['(707,387)', '(778,387)', '(778,407)', '(707,407)']
['(782,387)', '(842,387)', '(842,407)', '(782,407)']
['(847,387)', '(863,387)', '(863,407)', '(847,407)']
['(870,387)', '(894,387)', '(894,407)', '(870,407)']
['(901,387)', '(954,387)', '(954,407)', '(901,407)']
['(545,414)', '(581,414)', '(581,434)', '(545,434)']
['(587,414)', '(636,415)', '(636,435)', '(587,434)']
['(636,415)', '(643,415)', '(643,435)', '(636,435)']
['(648,415)', '(682,415)', '(682,435)', '(648,435)']
['(688,415)', '(731,415)', '(731,436)', '(688,436)']
['(735,416)', '(757,416)', '(757,436)', '(735,436)']
['(760,416)', '(810,417)', '(810,437)', '(760,436)']
['(815,417)', '(822,417)', '(822,437)', '(815,437)']
['(823,417)', '(876,418)', '(876,438)', '(823,437)']
['(875,417)', '(882,417)', '(882,437)', '(875,437)']
['(887,417)', '(934,418)', '(934,439)', '(887,438)']
['(939,418)', '(985,419)', '(985,439)', '(939,438)']
['(984,419)', '(990,419)', '(990,439)', '(984,439)']
['(544,447)', '(565,447)', '(565,464)', '(544,464)']
['(569,447)', '(668,447)', '(668,464)', '(569,464)']
['(668,447)', '(675,447)', '(675,464)', '(668,464)']
['(681,447)', '(695,447)', '(695,464)', '(681,464)']
['(701,447)', '(790,447)', '(790,464)', '(701,464)']
['(797,447)', '(818,447)', '(818,464)', '(797,464)']
['(824,447)', '(856,447)', '(856,464)', '(824,464)']
['(862,447)', '(916,447)', '(916,464)', '(862,464)']
['(921,447)', '(966,447)', '(966,464)', '(921,464)']
['(543,477)', '(598,477)', '(598,497)', '(543,497)']
['(600,477)', '(623,477)', '(623,497)', '(600,497)']
['(626,477)', '(693,477)', '(693,497)', '(626,497)']
['(700,477)', '(814,477)', '(814,497)', '(700,497)']
['(820,477)', '(840,477)', '(840,497)', '(820,497)']
['(845,477)', '(924,477)', '(924,497)', '(845,497)']
['(929,477)', '(954,477)', '(954,497)', '(929,497)']
['(956,477)', '(990,477)', '(990,497)', '(956,497)']
['(544,504)', '(635,505)', '(635,525)', '(544,524)']
['(639,505)', '(691,505)', '(691,524)', '(639,524)']
['(697,506)', '(747,506)', '(747,525)', '(697,525)']
['(751,506)', '(784,506)', '(784,525)', '(751,525)']
['(789,506)', '(883,507)', '(883,527)', '(789,526)']
['(887,507)', '(971,508)', '(971,527)', '(887,526)']
['(971,507)', '(976,507)', '(976,526)', '(971,526)']
['(544,537)', '(625,537)', '(625,556)', '(544,556)']
['(629,537)', '(659,537)', '(659,556)', '(629,556)']
['(662,537)', '(695,537)', '(695,556)', '(662,556)']
['(699,537)', '(759,537)', '(759,556)', '(699,556)']
['(764,537)', '(796,537)', '(796,556)', '(764,556)']
['(801,537)', '(840,537)', '(840,556)', '(801,556)']
['(844,537)', '(869,537)', '(869,556)', '(844,556)']
['(871,537)', '(929,537)', '(929,556)', '(871,556)']
['(934,537)', '(957,537)', '(957,556)', '(934,556)']
['(543,565)', '(576,565)', '(576,585)', '(543,585)']
['(581,565)', '(637,565)', '(637,585)', '(581,585)']
['(642,565)', '(685,565)', '(685,585)', '(642,585)']
['(690,565)', '(743,565)', '(743,586)', '(690,586)']
['(746,566)', '(768,566)', '(768,586)', '(746,586)']
['(772,566)', '(839,566)', '(839,586)', '(772,586)']
['(846,566)', '(961,567)', '(961,588)', '(846,587)']
['(544,597)', '(578,597)', '(578,613)', '(544,613)']
['(579,597)', '(589,597)', '(589,613)', '(579,613)']
['(586,597)', '(608,597)', '(608,613)', '(586,613)']
['(611,597)', '(668,597)', '(668,613)', '(611,613)']
['(671,597)', '(703,597)', '(703,613)', '(671,613)']
['(709,597)', '(758,597)', '(758,613)', '(709,613)']
['(762,597)', '(862,597)', '(862,613)', '(762,613)']
['(866,597)', '(920,597)', '(920,613)', '(866,613)']
['(927,597)', '(943,597)', '(943,613)', '(927,613)']
['(949,597)', '(981,597)', '(981,613)', '(949,613)']
['(544,624)', '(639,625)', '(639,645)', '(544,644)']
['(644,625)', '(727,626)', '(727,646)', '(644,645)']
['(727,626)', '(733,626)', '(733,645)', '(727,645)']
['(576,657)', '(592,657)', '(592,677)', '(576,677)']
['(596,657)', '(646,657)', '(646,677)', '(596,677)']
['(651,657)', '(698,657)', '(698,677)', '(651,677)']
['(704,657)', '(720,657)', '(720,677)', '(704,677)']
['(725,657)', '(769,657)', '(769,677)', '(725,677)']
['(773,657)', '(812,657)', '(812,677)', '(773,677)']
['(818,657)', '(859,657)', '(859,677)', '(818,677)']
