['(82,311)', '(1546,311)', '(1546,2062)', '(82,2062)']
['(178,513)', '(236,513)', '(236,534)', '(178,534)']
['(242,512)', '(359,511)', '(359,533)', '(242,534)']
['(365,512)', '(412,512)', '(412,533)', '(365,533)']
['(413,512)', '(418,512)', '(418,533)', '(413,533)']
['(423,512)', '(470,512)', '(470,533)', '(423,533)']
['(474,512)', '(503,512)', '(503,533)', '(474,533)']
['(509,511)', '(548,511)', '(548,533)', '(509,533)']
['(82,543)', '(99,543)', '(99,562)', '(82,562)']
['(106,543)', '(141,543)', '(141,562)', '(106,562)']
['(145,543)', '(188,543)', '(188,562)', '(145,562)']
['(192,543)', '(272,543)', '(272,562)', '(192,562)']
['(276,543)', '(358,543)', '(358,562)', '(276,562)']
['(364,543)', '(399,543)', '(399,562)', '(364,562)']
['(405,543)', '(533,543)', '(533,562)', '(405,562)']
['(83,574)', '(211,574)', '(211,593)', '(83,593)']
['(216,574)', '(250,574)', '(250,593)', '(216,593)']
['(256,574)', '(286,574)', '(286,593)', '(256,593)']
['(291,574)', '(391,574)', '(391,593)', '(291,593)']
['(396,574)', '(439,574)', '(439,593)', '(396,593)']
['(446,574)', '(470,574)', '(470,593)', '(446,593)']
['(473,574)', '(543,574)', '(543,593)', '(473,593)']
['(541,574)', '(547,574)', '(547,593)', '(541,593)']
['(83,603)', '(132,604)', '(132,623)', '(83,622)']
['(131,603)', '(136,603)', '(136,622)', '(131,622)']
['(142,603)', '(176,603)', '(176,622)', '(142,622)']
['(182,604)', '(227,604)', '(227,623)', '(182,623)']
['(232,604)', '(358,605)', '(358,624)', '(232,623)']
['(357,605)', '(363,605)', '(363,624)', '(357,624)']
['(83,648)', '(173,648)', '(173,664)', '(83,664)']
['(174,648)', '(187,648)', '(187,664)', '(174,664)']
['(187,648)', '(217,648)', '(217,664)', '(187,664)']
['(223,648)', '(268,648)', '(268,664)', '(223,664)']
['(273,648)', '(325,648)', '(325,664)', '(273,664)']
['(331,648)', '(354,648)', '(354,664)', '(331,664)']
['(359,648)', '(454,648)', '(454,664)', '(359,664)']
['(459,648)', '(489,648)', '(489,664)', '(459,664)']
['(83,678)', '(167,678)', '(167,697)', '(83,697)']
['(168,678)', '(173,678)', '(173,697)', '(168,697)']
['(179,678)', '(194,678)', '(194,697)', '(179,697)']
['(197,678)', '(232,678)', '(232,697)', '(197,697)']
['(238,678)', '(331,678)', '(331,697)', '(238,697)']
['(338,678)', '(419,678)', '(419,697)', '(338,697)']
['(426,678)', '(468,678)', '(468,697)', '(426,697)']
['(475,678)', '(495,678)', '(495,697)', '(475,697)']
['(500,678)', '(547,678)', '(547,697)', '(500,697)']
['(83,708)', '(152,708)', '(152,727)', '(83,727)']
['(159,708)', '(226,708)', '(226,727)', '(159,727)']
['(231,708)', '(306,708)', '(306,727)', '(231,727)']
['(312,708)', '(364,708)', '(364,727)', '(312,727)']
['(365,708)', '(371,708)', '(371,727)', '(365,727)']
['(377,708)', '(401,708)', '(401,727)', '(377,727)']
['(405,708)', '(446,708)', '(446,727)', '(405,727)']
['(451,708)', '(472,708)', '(472,727)', '(451,727)']
['(477,708)', '(527,708)', '(527,727)', '(477,727)']
['(83,739)', '(105,739)', '(105,759)', '(83,759)']
['(110,739)', '(220,739)', '(220,758)', '(110,758)']
['(226,739)', '(332,739)', '(332,758)', '(226,758)']
['(337,739)', '(358,739)', '(358,758)', '(337,758)']
['(362,738)', '(407,738)', '(407,757)', '(362,757)']
['(411,738)', '(460,738)', '(460,757)', '(411,757)']
['(466,738)', '(513,738)', '(513,757)', '(466,757)']
['(514,738)', '(518,738)', '(518,757)', '(514,757)']
['(83,782)', '(203,782)', '(203,802)', '(83,802)']
['(203,782)', '(218,782)', '(218,802)', '(203,802)']
['(216,782)', '(251,782)', '(251,802)', '(216,802)']
['(257,782)', '(372,782)', '(372,802)', '(257,802)']
['(370,782)', '(376,782)', '(376,802)', '(370,802)']
['(382,782)', '(428,782)', '(428,802)', '(382,802)']
['(432,782)', '(497,782)', '(497,802)', '(432,802)']
['(496,782)', '(502,782)', '(502,802)', '(496,802)']
['(83,812)', '(117,812)', '(117,832)', '(83,832)']
['(124,812)', '(174,812)', '(174,832)', '(124,832)']
['(173,812)', '(182,812)', '(182,832)', '(173,832)']
['(181,812)', '(226,812)', '(226,832)', '(181,832)']
['(229,812)', '(294,812)', '(294,832)', '(229,832)']
['(299,812)', '(329,812)', '(329,832)', '(299,832)']
['(333,812)', '(376,812)', '(376,832)', '(333,832)']
['(382,812)', '(417,812)', '(417,832)', '(382,832)']
['(421,812)', '(461,812)', '(461,832)', '(421,832)']
['(469,812)', '(500,812)', '(500,832)', '(469,832)']
['(83,842)', '(138,842)', '(138,862)', '(83,862)']
['(144,842)', '(168,842)', '(168,862)', '(144,862)']
['(172,842)', '(196,842)', '(196,862)', '(172,862)']
['(201,842)', '(251,842)', '(251,862)', '(201,862)']
['(251,842)', '(260,842)', '(260,862)', '(251,862)']
['(259,842)', '(303,842)', '(303,862)', '(259,862)']
['(307,842)', '(355,842)', '(355,862)', '(307,862)']
['(359,842)', '(394,842)', '(394,862)', '(359,862)']
['(399,842)', '(415,842)', '(415,862)', '(399,862)']
['(420,842)', '(500,842)', '(500,862)', '(420,862)']
['(83,872)', '(137,872)', '(137,890)', '(83,890)']
['(142,872)', '(159,872)', '(159,890)', '(142,890)']
['(165,872)', '(255,872)', '(255,890)', '(165,890)']
['(260,872)', '(389,873)', '(389,892)', '(260,891)']
['(393,873)', '(428,873)', '(428,891)', '(393,891)']
['(434,873)', '(459,873)', '(459,891)', '(434,891)']
['(461,874)', '(483,874)', '(483,892)', '(461,892)']
['(489,874)', '(500,874)', '(500,892)', '(489,892)']
['(82,901)', '(105,901)', '(105,922)', '(82,922)']
['(101,901)', '(109,901)', '(109,921)', '(101,921)']
['(113,901)', '(190,900)', '(190,920)', '(113,921)']
['(196,900)', '(256,900)', '(256,921)', '(196,921)']
['(262,900)', '(322,900)', '(322,920)', '(262,920)']
['(328,899)', '(420,898)', '(420,919)', '(328,920)']
['(426,899)', '(512,898)', '(512,918)', '(426,919)']
['(513,899)', '(517,899)', '(517,919)', '(513,919)']
['(84,933)', '(116,933)', '(116,951)', '(84,951)']
['(119,933)', '(168,933)', '(168,951)', '(119,951)']
['(172,933)', '(212,933)', '(212,951)', '(172,951)']
['(215,933)', '(291,933)', '(291,951)', '(215,951)']
['(297,933)', '(365,933)', '(365,951)', '(297,951)']
['(371,933)', '(440,933)', '(440,951)', '(371,951)']
['(443,933)', '(490,933)', '(490,951)', '(443,951)']
['(84,962)', '(137,962)', '(137,982)', '(84,982)']
['(141,962)', '(163,962)', '(163,982)', '(141,982)']
['(167,962)', '(182,962)', '(182,982)', '(167,982)']
['(187,962)', '(287,962)', '(287,982)', '(187,982)']
['(292,962)', '(349,962)', '(349,982)', '(292,982)']
['(353,962)', '(427,962)', '(427,982)', '(353,982)']
['(431,962)', '(530,962)', '(530,982)', '(431,982)']
['(529,962)', '(535,962)', '(535,982)', '(529,982)']
['(83,992)', '(199,990)', '(199,1012)', '(83,1014)']
['(203,990)', '(243,989)', '(243,1011)', '(203,1012)']
['(246,990)', '(331,989)', '(331,1010)', '(246,1011)']
['(330,989)', '(337,989)', '(337,1010)', '(330,1010)']
['(83,1037)', '(122,1037)', '(122,1056)', '(83,1056)']
['(127,1037)', '(148,1037)', '(148,1056)', '(127,1056)']
['(151,1037)', '(221,1037)', '(221,1056)', '(151,1056)']
['(221,1037)', '(236,1037)', '(236,1056)', '(221,1056)']
['(235,1037)', '(270,1037)', '(270,1056)', '(235,1056)']
['(275,1037)', '(312,1037)', '(312,1056)', '(275,1056)']
['(310,1037)', '(317,1037)', '(317,1056)', '(310,1056)']
['(322,1037)', '(378,1037)', '(378,1056)', '(322,1056)']
['(382,1037)', '(404,1037)', '(404,1056)', '(382,1056)']
['(406,1037)', '(456,1037)', '(456,1056)', '(406,1056)']
['(455,1037)', '(462,1037)', '(462,1056)', '(455,1056)']
['(465,1037)', '(500,1037)', '(500,1056)', '(465,1056)']
['(505,1037)', '(549,1037)', '(549,1056)', '(505,1056)']
['(83,1067)', '(105,1067)', '(105,1085)', '(83,1085)']
['(108,1067)', '(227,1067)', '(227,1085)', '(108,1085)']
['(232,1067)', '(299,1067)', '(299,1085)', '(232,1085)']
['(305,1067)', '(340,1067)', '(340,1085)', '(305,1085)']
['(344,1067)', '(388,1067)', '(388,1085)', '(344,1085)']
['(393,1067)', '(403,1067)', '(403,1085)', '(393,1085)']
['(410,1067)', '(508,1067)', '(508,1085)', '(410,1085)']
['(83,1097)', '(146,1097)', '(146,1115)', '(83,1115)']
['(152,1097)', '(176,1097)', '(176,1114)', '(152,1114)']
['(181,1097)', '(220,1097)', '(220,1114)', '(181,1114)']
['(222,1097)', '(227,1097)', '(227,1114)', '(222,1114)']
['(234,1097)', '(333,1097)', '(333,1114)', '(234,1114)']
['(339,1097)', '(361,1097)', '(361,1114)', '(339,1114)']
['(364,1096)', '(412,1096)', '(412,1113)', '(364,1113)']
['(417,1096)', '(448,1096)', '(448,1113)', '(417,1113)']
['(455,1096)', '(519,1096)', '(519,1113)', '(455,1113)']
['(83,1127)', '(132,1127)', '(132,1147)', '(83,1147)']
['(136,1127)', '(167,1127)', '(167,1147)', '(136,1147)']
['(170,1127)', '(218,1127)', '(218,1147)', '(170,1147)']
['(224,1127)', '(300,1127)', '(300,1147)', '(224,1147)']
['(300,1127)', '(306,1127)', '(306,1147)', '(300,1147)']
['(312,1127)', '(352,1127)', '(352,1147)', '(312,1147)']
['(358,1127)', '(406,1127)', '(406,1147)', '(358,1147)']
['(411,1127)', '(443,1127)', '(443,1147)', '(411,1147)']
['(449,1127)', '(500,1127)', '(500,1147)', '(449,1147)']
['(506,1127)', '(537,1127)', '(537,1147)', '(506,1147)']
['(83,1157)', '(145,1157)', '(145,1177)', '(83,1177)']
['(148,1157)', '(177,1157)', '(177,1177)', '(148,1177)']
['(182,1157)', '(234,1157)', '(234,1177)', '(182,1177)']
['(238,1157)', '(314,1157)', '(314,1177)', '(238,1177)']
['(314,1157)', '(319,1157)', '(319,1177)', '(314,1177)']
['(84,1198)', '(165,1198)', '(165,1218)', '(84,1218)']
['(166,1198)', '(179,1198)', '(179,1218)', '(166,1218)']
['(182,1198)', '(260,1198)', '(260,1219)', '(182,1219)']
['(265,1199)', '(320,1199)', '(320,1219)', '(265,1219)']
['(325,1199)', '(355,1199)', '(355,1219)', '(325,1219)']
['(361,1199)', '(390,1199)', '(390,1219)', '(361,1219)']
['(394,1199)', '(517,1200)', '(517,1221)', '(394,1220)']
['(83,1231)', '(133,1231)', '(133,1249)', '(83,1249)']
['(133,1231)', '(139,1231)', '(139,1249)', '(133,1249)']
['(145,1231)', '(228,1231)', '(228,1249)', '(145,1249)']
['(228,1231)', '(233,1231)', '(233,1249)', '(228,1249)']
['(239,1231)', '(255,1231)', '(255,1249)', '(239,1249)']
['(261,1231)', '(317,1231)', '(317,1249)', '(261,1249)']
['(324,1231)', '(376,1231)', '(376,1249)', '(324,1249)']
['(382,1231)', '(433,1231)', '(433,1249)', '(382,1249)']
['(432,1231)', '(439,1231)', '(439,1249)', '(432,1249)']
['(442,1231)', '(501,1231)', '(501,1249)', '(442,1249)']
['(84,1260)', '(117,1260)', '(117,1280)', '(84,1280)']
['(123,1260)', '(158,1260)', '(158,1280)', '(123,1280)']
['(162,1260)', '(234,1260)', '(234,1280)', '(162,1280)']
['(240,1260)', '(340,1260)', '(340,1280)', '(240,1280)']
['(346,1260)', '(384,1260)', '(384,1280)', '(346,1280)']
['(389,1260)', '(467,1260)', '(467,1280)', '(389,1280)']
['(472,1260)', '(523,1260)', '(523,1280)', '(472,1280)']
['(521,1260)', '(527,1260)', '(527,1280)', '(521,1280)']
['(84,1290)', '(154,1290)', '(154,1309)', '(84,1309)']
['(160,1290)', '(169,1290)', '(169,1309)', '(160,1309)']
['(175,1290)', '(201,1290)', '(201,1309)', '(175,1309)']
['(202,1290)', '(209,1290)', '(209,1309)', '(202,1309)']
['(212,1290)', '(251,1290)', '(251,1309)', '(212,1309)']
['(258,1290)', '(313,1290)', '(313,1310)', '(258,1310)']
['(320,1291)', '(340,1291)', '(340,1310)', '(320,1310)']
['(344,1290)', '(467,1291)', '(467,1311)', '(344,1310)']
['(473,1291)', '(523,1291)', '(523,1310)', '(473,1310)']
['(523,1291)', '(529,1291)', '(529,1310)', '(523,1310)']
['(83,1321)', '(132,1321)', '(132,1341)', '(83,1341)']
['(136,1321)', '(215,1321)', '(215,1341)', '(136,1341)']
['(220,1321)', '(241,1321)', '(241,1341)', '(220,1341)']
['(245,1321)', '(382,1321)', '(382,1341)', '(245,1341)']
['(387,1321)', '(461,1321)', '(461,1341)', '(387,1341)']
['(466,1321)', '(506,1321)', '(506,1341)', '(466,1341)']
['(509,1321)', '(550,1321)', '(550,1341)', '(509,1341)']
['(83,1351)', '(162,1351)', '(162,1372)', '(83,1372)']
['(165,1351)', '(198,1351)', '(198,1372)', '(165,1372)']
['(203,1351)', '(283,1351)', '(283,1372)', '(203,1372)']
['(287,1351)', '(334,1351)', '(334,1372)', '(287,1372)']
['(341,1351)', '(414,1351)', '(414,1372)', '(341,1372)']
['(408,1351)', '(415,1351)', '(415,1372)', '(408,1372)']
['(420,1351)', '(447,1351)', '(447,1372)', '(420,1372)']
['(451,1351)', '(486,1351)', '(486,1372)', '(451,1372)']
['(489,1351)', '(544,1351)', '(544,1372)', '(489,1372)']
['(83,1381)', '(129,1381)', '(129,1400)', '(83,1400)']
['(130,1381)', '(137,1381)', '(137,1400)', '(130,1400)']
['(142,1381)', '(196,1381)', '(196,1400)', '(142,1400)']
['(200,1381)', '(252,1381)', '(252,1400)', '(200,1400)']
['(256,1381)', '(303,1381)', '(303,1400)', '(256,1400)']
['(309,1381)', '(348,1381)', '(348,1400)', '(309,1400)']
['(354,1381)', '(377,1381)', '(377,1400)', '(354,1400)']
['(382,1381)', '(398,1381)', '(398,1400)', '(382,1400)']
['(404,1381)', '(460,1381)', '(460,1400)', '(404,1400)']
['(460,1381)', '(466,1381)', '(466,1400)', '(460,1400)']
['(472,1381)', '(496,1381)', '(496,1400)', '(472,1400)']
['(501,1381)', '(542,1381)', '(542,1400)', '(501,1400)']
['(83,1411)', '(105,1411)', '(105,1430)', '(83,1430)']
['(109,1411)', '(189,1411)', '(189,1430)', '(109,1430)']
['(194,1411)', '(238,1411)', '(238,1430)', '(194,1430)']
['(244,1411)', '(265,1411)', '(265,1430)', '(244,1430)']
['(269,1411)', '(321,1411)', '(321,1430)', '(269,1430)']
['(325,1411)', '(392,1411)', '(392,1430)', '(325,1430)']
['(397,1411)', '(448,1411)', '(448,1430)', '(397,1430)']
['(454,1411)', '(545,1411)', '(545,1430)', '(454,1430)']
['(83,1442)', '(105,1442)', '(105,1463)', '(83,1463)']
['(110,1442)', '(192,1441)', '(192,1462)', '(110,1463)']
['(192,1442)', '(199,1442)', '(199,1462)', '(192,1462)']
['(204,1441)', '(313,1440)', '(313,1461)', '(204,1462)']
['(317,1441)', '(333,1441)', '(333,1461)', '(317,1461)']
['(335,1441)', '(366,1441)', '(366,1461)', '(335,1461)']
['(370,1440)', '(403,1440)', '(403,1460)', '(370,1460)']
['(407,1440)', '(442,1440)', '(442,1460)', '(407,1460)']
['(446,1440)', '(462,1440)', '(462,1460)', '(446,1460)']
['(466,1439)', '(537,1438)', '(537,1459)', '(466,1460)']
['(84,1471)', '(100,1471)', '(100,1490)', '(84,1490)']
['(106,1471)', '(116,1471)', '(116,1490)', '(106,1490)']
['(122,1471)', '(189,1471)', '(189,1490)', '(122,1490)']
['(194,1471)', '(228,1471)', '(228,1490)', '(194,1490)']
['(233,1471)', '(254,1471)', '(254,1490)', '(233,1490)']
['(258,1471)', '(326,1471)', '(326,1490)', '(258,1490)']
['(332,1471)', '(377,1471)', '(377,1490)', '(332,1490)']
['(382,1471)', '(457,1471)', '(457,1490)', '(382,1490)']
['(458,1471)', '(463,1471)', '(463,1490)', '(458,1490)']
['(469,1471)', '(487,1471)', '(487,1490)', '(469,1490)']
['(83,1500)', '(160,1500)', '(160,1521)', '(83,1521)']
['(160,1500)', '(165,1500)', '(165,1520)', '(160,1520)']
['(172,1500)', '(232,1500)', '(232,1520)', '(172,1520)']
['(235,1500)', '(337,1500)', '(337,1520)', '(235,1520)']
['(345,1499)', '(457,1499)', '(457,1520)', '(345,1520)']
['(462,1499)', '(514,1499)', '(514,1519)', '(462,1519)']
['(84,1532)', '(123,1532)', '(123,1551)', '(84,1551)']
['(129,1532)', '(195,1532)', '(195,1551)', '(129,1551)']
['(200,1532)', '(256,1532)', '(256,1551)', '(200,1551)']
['(261,1532)', '(295,1532)', '(295,1551)', '(261,1551)']
['(301,1532)', '(334,1532)', '(334,1551)', '(301,1551)']
['(332,1532)', '(341,1532)', '(341,1551)', '(332,1551)']
['(341,1532)', '(387,1532)', '(387,1551)', '(341,1551)']
['(392,1532)', '(480,1532)', '(480,1551)', '(392,1551)']
['(484,1532)', '(514,1532)', '(514,1551)', '(484,1551)']
['(84,1562)', '(182,1562)', '(182,1576)', '(84,1576)']
['(182,1562)', '(188,1562)', '(188,1576)', '(182,1576)']
['(582,312)', '(638,312)', '(638,329)', '(582,329)']
['(643,312)', '(729,312)', '(729,329)', '(643,329)']
['(582,715)', '(595,715)', '(595,725)', '(582,725)']
['(584,752)', '(594,752)', '(594,761)', '(584,761)']
['(615,355)', '(680,356)', '(680,374)', '(615,373)']
['(685,357)', '(707,357)', '(707,374)', '(685,374)']
['(709,357)', '(752,358)', '(752,376)', '(709,375)']
['(615,389)', '(716,390)', '(716,410)', '(615,409)']
['(719,391)', '(844,393)', '(844,412)', '(719,410)']
['(615,427)', '(693,427)', '(693,443)', '(615,443)']
['(698,427)', '(796,427)', '(796,443)', '(698,443)']
['(615,462)', '(661,462)', '(661,478)', '(615,478)']
['(666,462)', '(718,462)', '(718,478)', '(666,478)']
['(725,462)', '(830,463)', '(830,480)', '(725,479)']
['(616,498)', '(691,498)', '(691,518)', '(616,518)']
['(698,498)', '(743,498)', '(743,518)', '(698,518)']
['(748,498)', '(875,498)', '(875,518)', '(748,518)']
['(615,533)', '(717,532)', '(717,553)', '(615,554)']
['(721,533)', '(743,533)', '(743,553)', '(721,553)']
['(741,533)', '(747,533)', '(747,553)', '(741,553)']
['(615,568)', '(629,568)', '(628,587)', '(614,587)']
['(648,568)', '(737,570)', '(736,590)', '(647,588)']
['(742,571)', '(809,573)', '(808,593)', '(741,591)']
['(649,603)', '(708,604)', '(708,622)', '(649,621)']
['(715,604)', '(764,605)', '(764,623)', '(715,622)']
['(615,640)', '(628,640)', '(628,661)', '(615,661)']
['(647,639)', '(724,638)', '(724,660)', '(647,661)']
['(730,638)', '(817,637)', '(817,659)', '(730,660)']
['(614,676)', '(688,676)', '(688,696)', '(614,696)']
['(694,676)', '(760,676)', '(760,696)', '(694,696)']
['(765,676)', '(890,676)', '(890,696)', '(765,696)']
['(890,676)', '(900,676)', '(900,696)', '(890,696)']
['(899,676)', '(1004,676)', '(1004,696)', '(899,696)']
['(616,712)', '(674,712)', '(674,730)', '(616,730)']
['(679,712)', '(805,712)', '(805,730)', '(679,730)']
['(615,747)', '(754,747)', '(754,763)', '(615,763)']
['(758,747)', '(895,747)', '(895,763)', '(758,763)']
['(616,786)', '(674,786)', '(674,799)', '(616,799)']
['(583,826)', '(718,825)', '(718,844)', '(583,845)']
['(724,826)', '(793,826)', '(793,844)', '(724,844)']
['(795,825)', '(808,825)', '(808,843)', '(795,843)']
['(810,825)', '(884,825)', '(884,843)', '(810,843)']
['(888,825)', '(968,825)', '(968,843)', '(888,843)']
['(582,857)', '(681,857)', '(681,875)', '(582,875)']
['(686,857)', '(773,857)', '(773,875)', '(686,875)']
['(779,857)', '(787,857)', '(787,875)', '(779,875)']
['(787,857)', '(804,857)', '(804,875)', '(787,875)']
['(805,857)', '(813,857)', '(813,875)', '(805,875)']
['(814,857)', '(864,857)', '(864,875)', '(814,875)']
['(863,857)', '(873,857)', '(873,875)', '(863,875)']
['(877,857)', '(927,857)', '(927,875)', '(877,875)']
['(931,857)', '(954,857)', '(954,875)', '(931,875)']
['(956,857)', '(982,857)', '(982,875)', '(956,875)']
['(986,857)', '(1038,857)', '(1038,875)', '(986,875)']
['(1037,857)', '(1043,857)', '(1043,875)', '(1037,875)']
['(583,887)', '(679,887)', '(679,903)', '(583,903)']
['(687,887)', '(773,887)', '(773,903)', '(687,903)']
['(778,887)', '(813,887)', '(813,903)', '(778,903)']
['(819,887)', '(937,887)', '(937,903)', '(819,903)']
['(943,887)', '(1025,887)', '(1025,903)', '(943,903)']
['(583,917)', '(622,917)', '(622,938)', '(583,938)']
['(626,917)', '(672,917)', '(672,937)', '(626,937)']
['(676,917)', '(697,917)', '(697,937)', '(676,937)']
['(702,917)', '(726,917)', '(726,937)', '(702,937)']
['(731,917)', '(824,917)', '(824,937)', '(731,937)']
['(825,917)', '(831,917)', '(831,937)', '(825,937)']
['(835,916)', '(891,916)', '(891,937)', '(835,937)']
['(896,916)', '(936,916)', '(936,936)', '(896,936)']
['(940,916)', '(996,916)', '(996,936)', '(940,936)']
['(582,947)', '(615,947)', '(615,966)', '(582,966)']
['(620,947)', '(700,947)', '(700,966)', '(620,966)']
['(706,947)', '(747,947)', '(747,966)', '(706,966)']
['(750,947)', '(785,947)', '(785,966)', '(750,966)']
['(785,947)', '(795,947)', '(795,966)', '(785,966)']
['(793,947)', '(814,947)', '(814,966)', '(793,966)']
['(818,947)', '(850,947)', '(850,966)', '(818,966)']
['(854,947)', '(903,947)', '(903,966)', '(854,966)']
['(907,947)', '(958,947)', '(958,966)', '(907,966)']
['(957,947)', '(963,947)', '(963,966)', '(957,966)']
['(967,947)', '(1013,947)', '(1013,966)', '(967,966)']
['(582,977)', '(648,977)', '(648,995)', '(582,995)']
['(655,977)', '(693,977)', '(693,995)', '(655,995)']
['(699,977)', '(722,977)', '(722,995)', '(699,995)']
['(727,977)', '(801,977)', '(801,995)', '(727,995)']
['(807,977)', '(827,977)', '(827,995)', '(807,995)']
['(832,977)', '(914,977)', '(914,995)', '(832,995)']
['(918,977)', '(953,977)', '(953,995)', '(918,995)']
['(959,977)', '(1023,977)', '(1023,995)', '(959,995)']
['(583,1007)', '(687,1007)', '(687,1026)', '(583,1026)']
['(692,1007)', '(715,1007)', '(715,1026)', '(692,1026)']
['(721,1007)', '(811,1007)', '(811,1026)', '(721,1026)']
['(817,1007)', '(840,1007)', '(840,1026)', '(817,1026)']
['(845,1007)', '(877,1007)', '(877,1026)', '(845,1026)']
['(882,1007)', '(929,1007)', '(929,1026)', '(882,1026)']
['(934,1007)', '(957,1007)', '(957,1026)', '(934,1026)']
['(959,1007)', '(991,1007)', '(991,1026)', '(959,1026)']
['(995,1007)', '(1039,1007)', '(1039,1026)', '(995,1026)']
['(583,1035)', '(659,1035)', '(659,1055)', '(583,1055)']
['(665,1035)', '(682,1035)', '(682,1055)', '(665,1055)']
['(688,1035)', '(697,1035)', '(697,1055)', '(688,1055)']
['(703,1035)', '(794,1036)', '(794,1057)', '(703,1056)']
['(799,1036)', '(866,1036)', '(866,1056)', '(799,1056)']
['(872,1036)', '(894,1036)', '(894,1056)', '(872,1056)']
['(897,1036)', '(931,1036)', '(931,1057)', '(897,1057)']
['(934,1037)', '(1009,1037)', '(1009,1057)', '(934,1057)']
['(1006,1037)', '(1013,1037)', '(1013,1057)', '(1006,1057)']
['(582,1066)', '(628,1066)', '(628,1086)', '(582,1086)']
['(628,1066)', '(633,1066)', '(633,1086)', '(628,1086)']
['(640,1066)', '(698,1066)', '(698,1086)', '(640,1086)']
['(702,1066)', '(756,1066)', '(756,1086)', '(702,1086)']
['(761,1066)', '(827,1066)', '(827,1087)', '(761,1087)']
['(832,1067)', '(885,1067)', '(885,1087)', '(832,1087)']
['(882,1067)', '(888,1067)', '(888,1087)', '(882,1087)']
['(892,1067)', '(927,1067)', '(927,1087)', '(892,1087)']
['(934,1067)', '(974,1067)', '(974,1087)', '(934,1087)']
['(977,1067)', '(1014,1067)', '(1014,1088)', '(977,1088)']
['(583,1097)', '(679,1097)', '(679,1116)', '(583,1116)']
['(685,1097)', '(717,1097)', '(717,1115)', '(685,1115)']
['(723,1096)', '(837,1096)', '(837,1115)', '(723,1115)']
['(843,1096)', '(882,1096)', '(882,1114)', '(843,1114)']
['(887,1096)', '(979,1096)', '(979,1114)', '(887,1114)']
['(582,1127)', '(612,1127)', '(612,1147)', '(582,1147)']
['(615,1127)', '(671,1127)', '(671,1147)', '(615,1147)']
['(676,1127)', '(710,1127)', '(710,1147)', '(676,1147)']
['(715,1127)', '(753,1127)', '(753,1147)', '(715,1147)']
['(756,1127)', '(801,1127)', '(801,1147)', '(756,1147)']
['(806,1127)', '(826,1127)', '(826,1147)', '(806,1147)']
['(831,1127)', '(885,1127)', '(885,1147)', '(831,1147)']
['(889,1127)', '(899,1127)', '(899,1147)', '(889,1147)']
['(905,1127)', '(985,1127)', '(985,1147)', '(905,1147)']
['(989,1127)', '(1013,1127)', '(1013,1147)', '(989,1147)']
['(580,1158)', '(673,1157)', '(673,1178)', '(580,1179)']
['(677,1157)', '(699,1157)', '(699,1177)', '(677,1177)']
